id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,playoff,id_venue,name,capacity,grass,dome,city,state,zip,countryCode,timezone,latitude,longitude,elevation,constructionYear,game_date,temperature_c,precip_mm,windspeed_kmh,attendance_pct,high_attendance,flag_missing_attendance,flag_missing_capacity
401636879,2024,4,regular,2024-09-21T16:00:00.000Z,False,True,False,True,52428.0,3842,Milan Puskar Stadium,277,West Virginia,fbs,Big 12,32.0,"[7, 7, 3, 15]",0.5754549503326416,1541.0,1546.0,2305,Kansas,fbs,Big 12,28.0,"[0, 7, 14, 7]",0.4245450496673584,1603.0,1598.0,6.941278126933258,,,,3842,Milan Puskar Stadium,60000.0,False,False,Morgantown,WV,26507,US,America/New_York,39.6502744,-79.9551873,327.409668,1980.0,2024-09-21,26.0,0.0,7.1,0.8738,0,False,False
401628367,2024,4,regular,2024-09-21T16:00:00.000Z,False,True,False,True,49655.0,3693,Davis Wade Stadium,344,Mississippi State,fbs,SEC,28.0,"[7, 7, 7, 7]",0.273383766412735,1386.0,1355.0,57,Florida,fbs,SEC,45.0,"[7, 21, 7, 10]",0.726616233587265,1485.0,1516.0,4.291553664896677,,,,3693,Davis Wade Stadium,61337.0,True,False,Starkville,MS,39762,US,America/Chicago,33.4563403,-88.7933652,110.2742081,1914.0,2024-09-21,30.4,0.0,5.1,0.8095439946524936,0,False,False
401643791,2024,4,regular,2024-09-21T16:00:00.000Z,False,True,False,False,22534.0,3666,Cajun Field,309,Louisiana,fbs,Sun Belt,33.0,"[7, 6, 13, 7]",0.006313387304544449,1558.0,1543.0,2655,Tulane,fbs,American Athletic,41.0,"[0, 17, 21, 3]",0.9936866126954556,1561.0,1576.0,6.59110307135616,,,,3666,Cajun Field,41426.0,False,False,Lafayette,LA,70506,US,America/Chicago,30.2158434,-92.0417371,3.556508303,1971.0,2024-09-21,29.8,0.0,9.2,0.5439579008352242,0,False,False
401636873,2024,4,regular,2024-09-21T16:00:00.000Z,False,True,False,True,38007.0,3854,Nippert Stadium,2132,Cincinnati,fbs,Big 12,34.0,"[14, 10, 7, 3]",0.9920600652694702,1429.0,1529.0,248,Houston,fbs,Big 12,0.0,"[0, 0, 0, 0]",0.007939934730529785,1466.0,1366.0,1.859134174515357,,,,3854,Nippert Stadium,40000.0,False,False,Cincinnati,OH,45221,US,America/New_York,39.1312495,-84.5161913,230.0660553,1915.0,2024-09-21,27.1,0.0,2.9,0.950175,1,False,False
401645328,2024,4,regular,2024-09-21T16:00:00.000Z,False,True,False,True,26654.0,3841,Michie Stadium,349,Army,fbs,American Athletic,37.0,"[7, 21, 9, 0]",0.9984307056725569,1465.0,1499.0,242,Rice,fbs,American Athletic,14.0,"[0, 0, 7, 7]",0.001569294327443127,1259.0,1225.0,2.632426298283298,,,,3841,Michie Stadium,38000.0,False,False,West Point,NY,10996,US,America/New_York,41.3874924,-73.9640891,99.21277618,1924.0,2024-09-21,22.3,0.0,9.0,0.701421052631579,0,False,False
401635556,2024,4,regular,2024-09-21T16:00:00.000Z,False,True,False,False,50500.0,3787,Kenan Stadium,153,North Carolina,fbs,ACC,50.0,"[14, 7, 17, 12]",0.03307970240712166,1554.0,1519.0,256,James Madison,fbs,Sun Belt,70.0,"[25, 28, 7, 10]",0.9669202975928783,1699.0,1734.0,5.790149590031702,,,,3787,Kenan Stadium,50500.0,False,False,Chapel Hill,NC,27515,US,America/New_York,35.9069294,-79.0478889,127.7569809,1927.0,2024-09-21,26.4,0.0,6.0,1.0,1,False,False
401628488,2024,4,regular,2024-09-21T16:00:00.000Z,False,True,False,False,38006.0,3665,SECU Stadium,120,Maryland,fbs,Big Ten,38.0,"[17, 7, 7, 7]",0.9886807203292847,1698.0,1698.0,222,Villanova,fcs,Coastal Athletic,20.0,"[0, 0, 10, 10]",0.011319279670715332,,,2.0431528856606778,,,,3665,SECU Stadium,51802.0,False,False,College Park,MD,20742,US,America/New_York,38.9903332,-76.9473792,32.68748093,1950.0,2024-09-21,24.9,0.0,9.7,0.7336782363615304,0,False,False
401635552,2024,4,regular,2024-09-21T16:00:00.000Z,False,True,False,True,81500.0,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,59.0,"[28, 17, 14, 0]",0.9522562026977539,1757.0,1790.0,152,NC State,fbs,ACC,35.0,"[0, 7, 7, 21]",0.047743797302246094,1511.0,1478.0,2.128813280475961,,,,3836,"Memorial Stadium (Clemson, SC)",81500.0,True,False,Clemson,SC,29634,US,America/New_York,34.6787737,-82.8432428,205.6452179,1942.0,2024-09-21,27.8,0.0,5.2,1.0,1,False,False
401628486,2024,4,regular,2024-09-21T16:00:00.000Z,False,True,False,False,43109.0,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,52.0,"[10, 21, 14, 7]",1.0,1527.0,1592.0,2429,Charlotte,fbs,American Athletic,14.0,"[0, 14, 0, 0]",0.0,1187.0,1122.0,2.89408512364107,,,,3830,"Memorial Stadium (Bloomington, IN)",52656.0,False,False,Bloomington,IN,47408,US,America/Indiana/Indianapolis,39.1808959,-86.5256217,231.6500854,1960.0,2024-09-21,28.5,0.0,4.7,0.818691127316925,0,False,False
401628492,2024,4,regular,2024-09-21T16:00:00.000Z,False,True,False,False,103871.0,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,49.0,"[7, 21, 14, 7]",0.9988671629158615,2014.0,2038.0,276,Marshall,fbs,Sun Belt,14.0,"[7, 7, 0, 0]",0.0011328370841384716,1384.0,1360.0,3.6816411505,,,,3861,Ohio Stadium,102780.0,False,False,Columbus,OH,43210,US,America/New_York,40.0016447,-83.0197266,216.6770325,1922.0,2024-09-21,27.6,0.0,6.5,1.0106149056236622,1,False,False
401628364,2024,4,regular,2024-09-21T16:45:00.000Z,False,True,False,False,61783.0,3683,Kroger Field,96,Kentucky,fbs,SEC,41.0,"[3, 14, 10, 14]",0.9856982231140137,1583.0,1668.0,195,Ohio,fbs,Mid-American,6.0,"[0, 0, 0, 6]",0.014301776885986328,1486.0,1401.0,2.002807128481186,,,,3683,Kroger Field,61000.0,False,False,Lexington,KY,40506,US,America/New_York,38.0220905,-84.5053408,307.4248962,1973.0,2024-09-21,25.0,0.5,0.4,1.0128360655737705,1,False,False
401644735,2024,4,regular,2024-09-21T17:00:00.000Z,False,True,False,True,18011.0,3786,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,37.0,"[0, 23, 0, 14]",0.7515473365783691,1173.0,1174.0,2050,Ball State,fbs,Mid-American,34.0,"[10, 7, 7, 10]",0.24845266342163086,1185.0,1184.0,8.058088460054421,,,,3786,Kelly/Shorts Stadium,30255.0,False,False,Mount Pleasant,MI,48859,US,America/Detroit,43.5777313,-84.7709904,240.9007721,1972.0,2024-09-21,26.8,0.0,5.0,0.595306560899025,0,False,False
401643715,2024,4,regular,2024-09-21T18:00:00.000Z,False,True,False,False,11384.0,3806,Lincoln Financial Field,218,Temple,fbs,American Athletic,45.0,"[0, 17, 7, 21]",0.8281865119934082,1092.0,1141.0,328,Utah State,fbs,Mountain West,29.0,"[0, 21, 0, 8]",0.1718134880065918,1242.0,1193.0,6.27985534771323,,,,3806,Lincoln Financial Field,69879.0,False,False,Philadelphia,PA,19122,US,America/New_York,39.9007995,-75.1675414,3.198706865,2003.0,2024-09-21,24.9,0.0,5.8,0.16291017329956067,0,False,False
401644737,2024,4,regular,2024-09-21T18:00:00.000Z,False,True,False,False,15509.0,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,36.0,"[10, 3, 16, 7]",1.0,1303.0,1303.0,2598,Saint Francis,fcs,NEC,0.0,"[0, 0, 0, 0]",0.0,,,2.757676238548781,,,,3912,Rynearson Stadium,30200.0,False,False,Ypsilanti,MI,48197,US,America/Detroit,42.256126,-83.647285,241.248764,1969.0,2024-09-21,27.4,0.0,9.2,0.5135430463576159,0,False,False
401636875,2024,4,regular,2024-09-21T18:00:00.000Z,False,True,False,False,55428.0,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,52.0,"[14, 17, 7, 14]",0.9954066276550293,1610.0,1718.0,2032,Arkansas State,fbs,Sun Belt,7.0,"[0, 0, 0, 7]",0.004593372344970703,1421.0,1313.0,2.3695602193065555,,,,3772,Jack Trice Stadium,61500.0,True,False,Ames,IA,50011,US,America/Chicago,42.0139977,-93.6357716,274.9135437,1975.0,2024-09-21,30.0,0.0,20.2,0.9012682926829269,1,False,False
401635558,2024,4,regular,2024-09-21T18:00:00.000Z,False,True,False,False,22104.0,3654,Brooks Stadium (SC),324,Coastal Carolina,fbs,Sun Belt,24.0,"[3, 7, 7, 7]",0.0011874930933117867,1519.0,1448.0,258,Virginia,fbs,ACC,43.0,"[14, 13, 10, 6]",0.9988125069066882,1318.0,1389.0,3.550006693827249,,,,3654,Brooks Stadium (SC),21000.0,False,False,Conway,SC,29528,US,America/New_York,33.7928506,-79.0166946,13.74894905,2003.0,2024-09-21,28.2,0.0,8.0,1.0525714285714285,1,False,False
401641000,2024,4,regular,2024-09-21T19:00:00.000Z,False,True,False,False,21788.0,3662,AmFirst Stadium,55,Jacksonville State,fbs,Conference USA,44.0,"[14, 7, 23, 0]",0.9907800555229187,1372.0,1453.0,2572,Southern Miss,fbs,Sun Belt,7.0,"[0, 7, 0, 0]",0.009219944477081299,1187.0,1106.0,3.1711650523982904,,,,3662,AmFirst Stadium,24000.0,False,False,Jacksonville,AL,36265,US,America/Chicago,33.8201052,-85.76647,198.0679016,1947.0,2024-09-21,32.8,0.0,7.7,0.9078333333333334,1,False,False
401643713,2024,4,regular,2024-09-21T19:00:00.000Z,False,True,False,False,16399.0,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,49.0,"[14, 7, 14, 14]",0.9938949942588806,1220.0,1220.0,331,Eastern Washington,fcs,Big Sky,16.0,"[0, 3, 0, 13]",0.006105005741119385,,,2.918452961385513,,,,3816,Mackay Stadium,27000.0,False,False,Reno,NV,89557,US,America/Los_Angeles,39.5469459,-119.8175435,1406.57605,1966.0,2024-09-21,20.1,0.0,4.2,0.6073703703703703,0,False,False
401628494,2024,4,regular,2024-09-21T19:30:00.000Z,False,True,False,False,65632.0,3799,Lane Stadium,259,Virginia Tech,fbs,ACC,23.0,"[0, 7, 0, 16]",0.0,1626.0,1614.0,164,Rutgers,fbs,Big Ten,26.0,"[14, 2, 7, 3]",1.0,1511.0,1523.0,5.706352177935635,,,,3799,Lane Stadium,65632.0,True,False,Blacksburg,VA,24061,US,America/New_York,37.2199873,-80.4180643,632.2631226,1965.0,2024-09-21,27.7,0.0,9.8,1.0,1,False,False
401628979,2024,4,regular,2024-09-21T19:30:00.000Z,False,True,False,False,77622.0,3855,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,28.0,"[0, 14, 7, 7]",0.8538546562194824,1992.0,2000.0,193,Miami (OH),fbs,Mid-American,3.0,"[0, 3, 0, 0]",0.14614534378051758,1458.0,1450.0,3.9821329822911538,,,,3855,Notre Dame Stadium,80795.0,False,False,Notre Dame,IN,46556,US,America/Indiana/Indianapolis,41.698378,-86.2339425,222.645401,1930.0,2024-09-21,29.1,0.0,6.4,0.9607277678074139,1,False,False
401635554,2024,4,regular,2024-09-21T19:30:00.000Z,False,True,False,True,50727.0,3873,L&N Federal Credit Union Stadium,97,Louisville,fbs,ACC,31.0,"[7, 10, 7, 7]",0.6945644021034241,1700.0,1711.0,59,Georgia Tech,fbs,ACC,19.0,"[7, 7, 3, 2]",0.3054355978965759,1556.0,1545.0,4.210164828138383,,,,3873,L&N Federal Credit Union Stadium,60000.0,False,False,Louisville,KY,40292,US,America/Kentucky/Louisville,38.2057621,-85.7588141,138.5615997,1998.0,2024-09-21,30.8,0.0,1.8,0.84545,0,False,False
401644736,2024,4,regular,2024-09-21T19:30:00.000Z,False,True,False,True,18688.0,3764,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,20.0,"[7, 7, 0, 6, 0]",0.8238315582275391,1476.0,1464.0,2084,Buffalo,fbs,Mid-American,23.0,"[0, 3, 7, 10, 3]",0.17616844177246094,1360.0,1372.0,6.307420576315963,,,,3764,Huskie Stadium,23595.0,False,False,DeKalb,IL,60115,US,America/Chicago,41.9339586,-88.7778357,267.4530029,1965.0,2024-09-21,31.4,0.0,17.4,0.7920322102140284,0,False,False
401628489,2024,4,regular,2024-09-21T19:30:00.000Z,False,True,False,True,110702.0,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,27.0,"[7, 7, 6, 7]",0.9074043035507202,1911.0,1910.0,30,USC,fbs,Big Ten,24.0,"[0, 3, 14, 7]",0.09259569644927979,1768.0,1769.0,5.5009964542679,,,,3558,Michigan Stadium,107601.0,False,False,Ann Arbor,MI,48109,US,America/Detroit,42.2658365,-83.7486956,255.5500031,1927.0,2024-09-21,28.0,0.0,9.2,1.0288194347636175,1,False,False
401645330,2024,4,regular,2024-09-21T19:30:00.000Z,False,True,False,False,20973.0,3604,Alamodome,2636,UTSA,fbs,American Athletic,45.0,"[10, 21, 7, 7]",0.9927331805229187,1366.0,1366.0,2277,Houston Christian,fcs,Southland,7.0,"[0, 7, 0, 0]",0.007266819477081299,,,2.4317269517375233,,,,3604,Alamodome,36582.0,False,True,San Antonio,TX,78299,US,America/Chicago,29.4169834,-98.4788143,201.5526886,1993.0,2024-09-21,32.6,0.0,13.8,0.573314744956536,0,False,False
401636877,2024,4,regular,2024-09-21T19:30:00.000Z,False,True,False,True,58795.0,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,30.0,"[14, 3, 7, 6]",0.9260770678520203,1623.0,1628.0,9,Arizona State,fbs,Big 12,22.0,"[0, 10, 6, 6]",0.07392293214797974,1511.0,1506.0,3.4628401533085724,,,,3784,Jones AT&T Stadium,60454.0,False,False,Lubbock,TX,79409,US,America/Chicago,33.5910518,-101.8728824,980.7632446,1947.0,2024-09-21,30.6,0.1,24.6,0.9725576471366659,1,False,False
401645329,2024,4,regular,2024-09-21T19:30:00.000Z,False,True,False,True,31268.0,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,American Athletic,56.0,"[7, 21, 7, 21]",1.0,1409.0,1451.0,235,Memphis,fbs,American Athletic,44.0,"[14, 3, 13, 14]",0.0,1639.0,1597.0,5.220624905310474,,,,3852,Navy-Marine Corps Memorial Stadium,34000.0,False,False,Annapolis,MD,21402,US,America/New_York,38.9846985,-76.5076335,10.74990082,1959.0,2024-09-21,25.3,0.1,11.0,0.9196470588235294,1,False,False
401628365,2024,4,regular,2024-09-21T19:30:00.000Z,False,True,False,False,100315.0,3958,Tiger Stadium (LA),99,LSU,fbs,SEC,34.0,"[7, 10, 7, 10]",0.9904523491859436,1798.0,1805.0,26,UCLA,fbs,Big Ten,17.0,"[10, 7, 0, 0]",0.009547650814056396,1456.0,1449.0,3.8979996016107856,,,,3958,Tiger Stadium (LA),102321.0,True,False,Baton Rouge,LA,70803,US,America/Chicago,30.412035,-91.1838163,7.640734673,1924.0,2024-09-21,31.8,0.0,6.8,0.9803950313229933,1,False,False
401634247,2024,4,regular,2024-09-21T19:30:00.000Z,False,True,False,False,48437.0,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,73.0,"[21, 21, 10, 21]",0.9907395243644714,1488.0,1488.0,2754,Youngstown State,fcs,MVFC,17.0,"[0, 10, 7, 0]",0.009260475635528564,,,1.8742891515214448,,,,3752,Acrisure Stadium,68400.0,True,False,Pittsburgh,PA,15260,US,America/New_York,40.4467648,-80.0157603,220.5887146,2001.0,2024-09-21,25.0,0.4,11.7,0.7081432748538011,0,False,False
401628363,2024,4,regular,2024-09-21T19:30:00.000Z,False,True,False,True,88043.0,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,14.0,"[0, 0, 7, 7]",0.25290098786354065,1569.0,1537.0,8,Arkansas,fbs,SEC,24.0,"[0, 7, 7, 10]",0.7470990121364594,1451.0,1483.0,6.433586929726095,,,,3785,Jordan-Hare Stadium,87451.0,True,False,Auburn,AL,36849,US,America/Chicago,32.6025532,-85.4897479,201.1737976,1939.0,2024-09-21,29.9,0.0,1.9,1.0067695052086312,1,False,False
401628493,2024,4,regular,2024-09-21T19:30:00.000Z,False,True,False,False,109526.0,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,56.0,"[7, 21, 14, 14]",0.971174955368042,1848.0,1905.0,2309,Kent State,fbs,Mid-American,0.0,"[0, 0, 0, 0]",0.028825044631958008,989.0,932.0,2.2329938890864844,,,,3632,Beaver Stadium,106572.0,True,False,University Park,PA,16802,US,America/New_York,40.8121958,-77.8561023,354.1551514,1960.0,2024-09-21,27.2,0.0,7.2,1.0277183500356566,1,False,False
401629042,2024,4,regular,2024-09-21T19:30:00.000Z,False,True,False,False,10847.0,3985,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,FBS Independents,35.0,"[7, 14, 7, 7]",0.8933273553848267,1057.0,1057.0,2115,Central Connecticut,fcs,NEC,31.0,"[0, 21, 7, 3]",0.10667264461517334,,,5.5633250465661686,,,,3985,Warren McGuirk Alumni Stadium,17000.0,False,False,Hadley,MA,1003 ,US,America/New_York,42.3773244,-72.5360595,46.58664703,1965.0,2024-09-21,18.4,0.0,8.9,0.6380588235294118,0,False,False
401636876,2024,4,regular,2024-09-21T20:00:00.000Z,False,True,False,True,52202.0,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,19.0,"[3, 0, 0, 16]",0.11634741723537445,1595.0,1593.0,254,Utah,fbs,Big 12,22.0,"[0, 10, 3, 9]",0.8836525827646255,1631.0,1633.0,5.74390961391896,,,,3646,Boone Pickens Stadium,55509.0,False,False,Stillwater,OK,74078,US,America/Chicago,36.125673,-97.066513,276.4808655,1919.0,2024-09-21,35.4,0.0,15.3,0.9404240753751644,1,False,False
401635553,2024,4,regular,2024-09-21T20:00:00.000Z,False,True,False,False,15209.0,3725,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Conference USA,17.0,"[10, 0, 7, 0]",0.006224454380571842,1215.0,1182.0,150,Duke,fbs,ACC,45.0,"[28, 7, 3, 7]",0.9937755456194282,1590.0,1623.0,3.9169447592458373,,,,3725,"Johnny ""Red"" Floyd Stadium",30788.0,False,False,Murfreesboro,TN,37132,US,America/Chicago,35.8511463,-86.3681649,191.7279816,1933.0,2024-09-21,27.9,1.4,11.7,0.49399116538911264,0,False,False
401628368,2024,4,regular,2024-09-21T20:15:00.000Z,False,True,False,True,62621.0,3838,Memorial Stadium,142,Missouri,fbs,SEC,30.0,"[7, 3, 10, 0, 10]",0.29799962043762207,1795.0,1790.0,238,Vanderbilt,fbs,SEC,27.0,"[7, 6, 7, 0, 7]",0.7020003795623779,1312.0,1317.0,8.600016469755994,,,,3838,Memorial Stadium,71168.0,False,False,Columbia,MO,65211,US,America/Chicago,38.9358491,-92.3332009,212.6865692,1927.0,2024-09-21,29.3,0.0,4.8,0.8799038893884892,0,False,False
401635557,2024,4,regular,2024-09-21T21:00:00.000Z,False,True,False,False,33168.0,3735,Gerald J. Ford Stadium,2567,SMU,fbs,ACC,66.0,"[17, 24, 18, 7]",1.0,1648.0,1700.0,2628,TCU,fbs,Big 12,42.0,"[0, 21, 7, 14]",0.0,1580.0,1528.0,3.8417505414631985,,,,3735,Gerald J. Ford Stadium,32000.0,False,False,University Park,TX,75275,US,America/Chicago,32.8377223,-96.7827859,169.4058075,2000.0,2024-09-21,34.8,0.0,16.9,1.0365,1,False,False
401641028,2024,4,regular,2024-09-21T21:00:00.000Z,False,True,False,False,29151.0,5388,Canvas Stadium,36,Colorado State,fbs,Mountain West,27.0,"[7, 7, 10, 3]",0.9478221535682678,1219.0,1236.0,2638,UTEP,fbs,Conference USA,17.0,"[0, 3, 7, 7]",0.05217784643173218,1223.0,1206.0,3.049458807369073,,,,5388,Canvas Stadium,36500.0,False,False,Fort Collins,CO,80521,US,America/Denver,40.570015,-105.088435,1528.4,2017.0,2024-09-21,20.9,0.0,12.3,0.7986575342465754,0,False,False
401640991,2024,4,regular,2024-09-21T22:00:00.000Z,False,True,False,False,24076.0,3992,Williams Stadium (VA),2335,Liberty,fbs,Conference USA,35.0,"[0, 7, 14, 14]",0.8958510756492615,1582.0,1589.0,151,East Carolina,fbs,American Athletic,24.0,"[14, 3, 7, 0]",0.10414892435073853,1414.0,1407.0,6.54999306032067,,,,3992,Williams Stadium (VA),25000.0,False,False,Lynchburg,VA,24502,US,America/New_York,37.3544305,-79.1750239,272.9237061,1989.0,2024-09-21,21.3,7.6,3.8,0.96304,1,False,False
401628625,2024,4,regular,2024-09-21T22:00:00.000Z,False,True,True,False,17922.0,2031,Pitbull Stadium,2229,Florida International,fbs,Conference USA,42.0,"[14, 14, 7, 7]",0.9125432372093201,1239.0,1239.0,2405,Monmouth,fcs,Coastal Athletic,45.0,"[7, 14, 14, 10]",0.08745676279067993,,,7.04810153009533,,,,2031,Pitbull Stadium,20000.0,False,False,Miami,FL,33199,US,America/New_York,25.7525,-80.37778,6,1995.0,2024-09-21,27.9,1.2,5.4,0.8961,,False,False
401628491,2024,4,regular,2024-09-21T23:00:00.000Z,False,True,False,True,69788.0,3765,Husky Stadium,264,Washington,fbs,Big Ten,24.0,"[7, 10, 0, 7]",0.9771302938461304,1745.0,1766.0,77,Northwestern,fbs,Big Ten,5.0,"[0, 2, 3, 0]",0.02286970615386963,1514.0,1493.0,2.738652224446903,,,,3765,Husky Stadium,70138.0,False,False,Seattle,WA,98195,US,America/Los_Angeles,47.6503235,-122.3015746,11.65622807,1920.0,2024-09-21,19.5,0.0,13.4,0.9950098377484388,1,False,False
401641008,2024,4,regular,2024-09-21T23:00:00.000Z,False,True,False,False,18152.0,3776,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,20.0,"[0, 7, 0, 13, 0]",0.28851819038391113,1247.0,1239.0,202,Tulsa,fbs,American Athletic,23.0,"[7, 3, 7, 3, 3]",0.7114818096160889,1185.0,1193.0,7.719292005155993,,,,3776,Joe Aillet Stadium,28019.0,False,False,Ruston,LA,71272,US,America/Chicago,32.5321487,-92.6560019,72.87982941,1968.0,2024-09-21,32.0,0.0,6.6,0.6478461044291374,0,False,False
401641034,2024,4,regular,2024-09-21T23:00:00.000Z,False,True,False,True,,3647,Elliott T. Bowers Stadium,2534,Sam Houston,fbs,Conference USA,31.0,"[14, 7, 0, 10]",0.007016222904642351,1398.0,1435.0,166,New Mexico State,fbs,Conference USA,11.0,"[3, 0, 0, 8]",0.9929837770953577,1302.0,1265.0,3.8631946019,,,,3647,Elliott T. Bowers Stadium,14000.0,False,False,Huntsville,TX,77340,US,America/Chicago,30.713926,-95.5419802,127.6225204,1986.0,2024-09-21,33.6,0.0,12.1,,,True,False
401643716,2024,4,regular,2024-09-21T23:00:00.000Z,False,True,False,False,27049.0,3825,DATCU Stadium,249,North Texas,fbs,American Athletic,44.0,"[7, 20, 14, 3]",0.9589176177978516,1336.0,1403.0,2751,Wyoming,fbs,Mountain West,17.0,"[3, 14, 0, 0]",0.04108238220214844,1312.0,1245.0,3.135620328767114,,,,3825,DATCU Stadium,30850.0,False,False,Denton,TX,76210,US,America/Chicago,33.203899,-97.159245,198.6871948,2011.0,2024-09-21,33.8,0.0,16.8,0.8767909238249595,0,False,False
401641037,2024,4,regular,2024-09-21T23:00:00.000Z,False,True,False,False,19127.0,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,26.0,"[0, 7, 5, 14]",0.7308276891708374,1396.0,1409.0,2649,Toledo,fbs,Mid-American,21.0,"[0, 14, 7, 0]",0.2691723108291626,1578.0,1565.0,7.8801446889050455,,,,3796,Houchens Industries-L.T. Smith Stadium,22113.0,False,False,Bowling Green,KY,42101,US,America/Chicago,36.9847901,-86.4594041,154.4346619,1968.0,2024-09-21,28.5,0.0,7.4,0.8649663094107538,0,False,False
401636374,2024,4,regular,2024-09-21T23:00:00.000Z,False,True,False,False,29024.0,3975,Veterans Memorial Stadium (AL),2653,Troy,fbs,Sun Belt,34.0,"[7, 7, 7, 13]",0.9955223798751831,1538.0,1538.0,50,Florida A&M,fcs,SWAC,12.0,"[6, 3, 3, 0]",0.0044776201248168945,,,5.124597050664124,,,,3975,Veterans Memorial Stadium (AL),30000.0,False,False,Troy,AL,36082,US,America/Chicago,31.7995565,-85.9518328,154.7746277,1950.0,2024-09-21,28.0,0.0,7.0,0.9674666666666667,1,False,False
401635555,2024,4,regular,2024-09-21T23:00:00.000Z,False,True,False,False,58616.0,3886,Raymond James Stadium,58,South Florida,fbs,American Athletic,15.0,"[9, 6, 0, 0]",0.0,1476.0,1413.0,2390,Miami,fbs,ACC,50.0,"[14, 8, 14, 14]",1.0,1774.0,1837.0,5.66321325576855,,,,3886,Raymond James Stadium,65828.0,True,False,Tampa,FL,33620,US,America/New_York,27.9758691,-82.5033344,11.07972908,1998.0,2024-09-21,27.5,0.0,16.2,0.8904417573069211,0,False,False
401629031,2024,4,regular,2024-09-21T23:00:00.000Z,False,True,False,False,20144.0,3892,Pratt & Whitney Stadium,41,UConn,fbs,FBS Independents,48.0,"[3, 14, 10, 21]",0.9857614636421204,1169.0,1297.0,2226,Florida Atlantic,fbs,American Athletic,14.0,"[0, 0, 7, 7]",0.014238536357879639,1403.0,1275.0,2.0760775895125123,,,,3892,Pratt & Whitney Stadium,40000.0,True,False,East Hartford,CT,6118 ,US,America/New_York,41.7595675,-72.6187728,6.515614986,2003.0,2024-09-21,15.9,0.0,11.1,0.5036,0,False,False
401635551,2024,4,regular,2024-09-21T23:00:00.000Z,False,True,False,True,55107.0,3697,Doak Campbell Stadium,52,Florida State,fbs,ACC,14.0,"[7, 0, 0, 7]",0.5811159610748291,1596.0,1599.0,25,California,fbs,ACC,9.0,"[0, 6, 3, 0]",0.4188840389251709,1540.0,1537.0,5.638096189838385,,,,3697,Doak Campbell Stadium,67277.0,True,False,Tallahassee,FL,32306,US,America/New_York,30.4381692,-84.3044032,19.55942535,1950.0,2024-09-21,27.6,0.0,5.4,0.8191060838027855,0,False,False
401628369,2024,4,regular,2024-09-21T23:30:00.000Z,False,True,False,True,84701.0,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,SEC,15.0,"[3, 0, 0, 12]",0.04081159085035324,1848.0,1837.0,2633,Tennessee,fbs,SEC,25.0,"[10, 9, 3, 3]",0.9591884091496468,1964.0,1975.0,4.829868566330654,,,,3835,"Memorial Stadium (Norman, OK)",86112.0,True,False,Norman,OK,73019,US,America/Chicago,35.2058537,-97.4423145,355.0962524,1925.0,2024-09-21,34.4,0.0,13.5,0.9836143626904497,1,False,False
401628370,2024,4,regular,2024-09-21T23:30:00.000Z,False,True,False,False,78704.0,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,50.0,"[15, 7, 7, 21]",0.9921769499778748,1642.0,1699.0,2006,Akron,fbs,Mid-American,7.0,"[0, 7, 0, 0]",0.007823050022125244,1110.0,1053.0,2.489517887205231,,,,3994,Williams-Brice Stadium,80250.0,True,False,Columbia,SC,29208,US,America/New_York,33.9730239,-81.0191726,60.54548645,1934.0,2024-09-21,27.1,0.0,3.7,0.9807352024922118,1,False,False
